{2} tempest.api.volume.test_volumes_actions.VolumesActionsTest.test_volume_readonly_update [0.166130s] ... ok
{0} tempest.api.volume.test_volume_transfers.VolumesTransfersV355Test.test_create_list_delete_volume_transfer [3.769997s] ... ok
{1} tempest.api.volume.admin.test_volumes_list.VolumesListAdminTestJSON.test_volume_list_param_tenant [2.910144s] ... ok
{2} tempest.api.volume.test_volumes_actions.VolumesActionsTest.test_volume_upload [14.774718s] ... ok
{1} tempest.api.volume.test_extensions.ExtensionsTestJSON.test_list_extensions [0.149253s] ... ok
{1} tempest.api.volume.test_versions.VersionsTest.test_list_versions [0.011686s] ... ok
{1} tempest.api.volume.test_versions.VersionsTest.test_show_version [0.151301s] ... ok
{1} tempest.api.volume.test_volume_delete_cascade.VolumesDeleteCascade.test_volume_delete_cascade [8.320553s] ... ok
{2} tempest.api.volume.test_volumes_clone.VolumesCloneTest.test_create_from_bootable_volume [19.547073s] ... ok
{1} tempest.api.volume.test_volume_delete_cascade.VolumesDeleteCascade.test_volume_from_snapshot_cascade_delete [7.699438s] ... ok
{1} tempest.api.volume.test_volume_metadata.VolumesMetadataTest.test_crud_volume_metadata [0.279714s] ... ok
{1} tempest.api.volume.test_volume_metadata.VolumesMetadataTest.test_update_show_volume_metadata_item [0.205312s] ... ok
{2} tempest.api.volume.test_volumes_clone.VolumesCloneTest.test_create_from_volume [76.243375s] ... ok
{1} tempest.api.volume.test_volume_transfers.VolumesTransfersTest.test_create_get_list_accept_volume_transfer [24.744033s] ... ok
{0} tempest.api.volume.test_volumes_snapshots.VolumesSnapshotTestJSON.test_snapshot_create_delete_with_volume_in_use [109.854218s] ... ok
{1} tempest.api.volume.test_volume_transfers.VolumesTransfersTest.test_create_list_delete_volume_transfer [3.488399s] ... FAILED

Captured traceback:
~~~~~~~~~~~~~~~~~~~
    Traceback (most recent call last):

      File "/usr/local/lib/python3.6/site-packages/tempest/api/volume/test_volume_transfers.py", line 81, in test_create_list_delete_volume_transfer
    volume = self.create_volume()

      File "/usr/local/lib/python3.6/site-packages/tempest/api/volume/base.py", line 131, in create_volume
    volume['id'], wait_until)

      File "/usr/local/lib/python3.6/site-packages/tempest/common/waiters.py", line 306, in wait_for_volume_resource_status
    resource_name=resource_name, resource_id=resource_id)

    tempest.exceptions.VolumeResourceBuildErrorException: volume 1baae8b1-413e-4611-a97d-f00fbe5e53aa failed to build and is in ERROR status


Captured pythonlogging:
~~~~~~~~~~~~~~~~~~~~~~~
    2023-07-17 09:29:53,519 13398 INFO     [tempest.lib.common.rest_client] Request (VolumesTransfersTest:test_create_list_delete_volume_transfer): 202 POST http://[LB_IP_ADDRESS]:8776/v3/4d2d18b398764327881d79954d30d0c6/volumes 0.283s
2023-07-17 09:29:53,520 13398 DEBUG    [tempest.lib.common.rest_client] Request - Headers: {'Content-Type': 'application/json', 'Accept': 'application/json', 'X-Auth-Token': '<omitted>'}
        Body: {"volume": {"size": 1, "name": "tempest-VolumesTransfersTest-Volume-982571415"}}
    Response - Headers: {'date': 'Mon, 17 Jul 2023 09:29:53 GMT', 'server': 'Apache/2.4.52 (Ubuntu)', 'content-length': '847', 'x-compute-request-id': 'req-45cf6f31-bec7-4dca-8120-271ba8d75dd9', 'openstack-api-version': 'volume 3.0', 'vary': 'OpenStack-API-Version', 'x-openstack-request-id': 'req-45cf6f31-bec7-4dca-8120-271ba8d75dd9', 'connection': 'close', 'content-type': 'application/json', 'status': '202', 'content-location': 'http://[LB_IP_ADDRESS]:8776/v3/4d2d18b398764327881d79954d30d0c6/volumes'}
